"codigo"|"apartamento"|"bairro_extraido"|"qtd_quartos"|"qtd_banheiros"|"qtd_graragem"|"metragem"|"valor_venda"
87941|Apartamento de 74m² com 03 quartos - Parque Industrial Lagoinha|Parque Industrial Lagoinha|3|2|1|74|R$ 320.000,00
85640|Apartamento de 68m² com 02 quartos à venda - Centro|Centro|2|2|1|68|R$ 320.000,00
85475|Apartamento de 02 quartos á venda - Residencial Flórida|Residencial Flórida|2|1|1|65|R$ 320.000,00
84635|Apartamento de 59m² com 02 quartos sendo 01 suíte à venda - Residencial Flórida|Residencial Flórida|2|2|2|59|R$ 320.000,00
84506|Apartamento de 64m² com 02 quartos à venda - Residencial Flórida|Residencial Flórida|2|2|1|64|R$ 320.000,00
84452|Apartamento mobiliado de 38m² com 01 quarto para locação e venda - Jardim Botânico|Jardim Botânico|1|1|1|38|R$ 320.000,00
83501|Apartamento de 74m² com 03 quartos - Parque Industrial Lagoinha|Parque Industrial Lagoinha|3|2|1|74|R$ 320.000,00
81941|Apartamento de 86m² com 03 quartos -||3|2|1|86|R$ 320.000,00
70448|APARTAMENTO NO JARDIM BOTÂNICO||1|1|1|46|R$ 320.000,00
69707|APARTAMENTO NO JARDIM PALMA TRAVASSOS||3|3|1|98|R$ 320.000,00
64496|Apartamento de 105m² à venda - Centro|Centro|3|1|1|105|R$ 320.000,00
54971|Apartamento de 75m² com 03 quartos para venda - Presidente Médici|Presidente Médici|3|2|1|75|R$ 320.000,00
40637|Apartamento - Padrão|Padrão|3|3|1|97|R$ 320.000,00
36512|APARTAMENTO PRÓXIMO Á UNAERP||3|2|1|76|R$ 320.000,00
35024|Apartamento de 03 quartos para locação - Campos Elíseos|Campos Elíseos|3|3|1|105|R$ 320.000,00
15713|APARTAMENTO NO VILA SEIXAS||2|1|1|0|R$ 320.000,00
244874|Apartamento de 43m² com 01 quarto à venda - Ribeirânia|Ribeirânia|1|1|1|43|R$ 320.178,00
244895|Apartamento/Padrão 42m² a venda no bairro Nova Ribeirânia||1|1|1|42|R$ 323.819,50
55346|Apartamento de 103m² com 03 quartos para venda - Jardim Paulistano|Jardim Paulistano|3|2|1|103|R$ 310.000,00
70274|Apartamento de 62 m² com 2 quartos - Vila Ana Maria|Vila Ana Maria|2|2|1|62|R$ 318.000,00
231866|Apartamento de 61m² com 02 quartos à venda - Vila Monte Alegre|Vila Monte Alegre|2|2|1|61|R$ 325.000,00
225446|Apartamento de 44m² com 01 suíte para locação - Nova Aliança|Nova Aliança|1|1|1|44|R$ 325.000,00
225146|Apartamento de 100,93m² com 03 quartos à venda - Jardim Paulista|Jardim Paulista|3|2|1|93|R$ 325.000,00
213383|Apartamento de 51m² com 02 quartos à venda - Bonfim Paulista|Bonfim Paulista|2|2|1|51|R$ 325.000,00
211628|Apartamento padrão de 58m² com 02 quartos para venda Nova- Parque dos Servidores|Parque dos Servidores|2|2|1|58|R$ 325.000,00
184454|Apartamento de 85m² com 03 quartos sendo 01 suíte à venda - Jardim Zara|Jardim Zara|3|2|1|85|R$ 325.000,00
106424|APARTAMENTO NO MONTE ALEGRE||3|2|1|99|R$ 325.000,00
28643|Apartamento de 03 quartos para locação - Jardim Irajá|Jardim Irajá|3|2|1|91|R$ 325.000,00
178961|Lançamento em Bonfim Paulista! Montverde Residencial||2|1|1|62|R$ 325.000,00
235016|Lançamento: Village Gaia - Apartamento de 52m² com 02 quartos sendo 01 súite à venda - Quinta da Primavera|Apartamento de 52m² com 02 quartos sendo 01 súite à venda Quinta da Primavera|2|2|1|52|R$ 326.000,00
244892|Apartamento de 42m² com 01 quarto para venda - Nova Ribeirânia|Nova Ribeirânia|1|1|1|42|R$ 328.108,50
211775|Apartamento térreo de 96m² com 03 quartos à venda - Jardim Paulista|Jardim Paulista|3|3|1|96|R$ 300.000,00
238316|Apartamento de 161m² com 03 quartos para venda - Centro|Centro|3|2|1|161|R$ 329.000,00
178790|Lançamento em Bonfim Paulista! Montverde Residencial||2|2|2|60|R$ 329.000,00
178784|Lançamento em Bonfim Paulista! Montverde Residencial||2|2|2|60|R$ 329.000,00
167573|APARTAMENTO TÉRREO NO PARQUE ANHANGUERA||3|2|1|90|R$ 329.000,00
161834|Apartamento de 01 quarto para locação e venda - Jd. Palma Travassos|Jd Palma Travassos|1|1|1|38|R$ 329.000,00
195074|Apartamento de 109m² com 03 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|3|2|1|109|R$ 290.000,00
232370|Apartamento de 91m² com 03 quartos sendo 01 suíte á venda - Jardim Irajá|Jardim Irajá|3|2|1|91|R$ 299.000,00
171956|Apartamento com 146m² e 3 quartos à venda - Alto do Ipiranga|Alto do Ipiranga|3|2|1|146|R$ 309.000,00
196901|Apartamento de 45m² com 02 quartos para locação e venda - Nova Aliança|Nova Aliança|2|1|1|45|R$ 310.000,00
211187|Apartamento de 87m² 02 quartos à venda - Jardim Zara|Jardim Zara|2|2|1|87|R$ 320.000,00
129281|Apartamento - Padrão|Padrão|3|2|1|82|R$ 320.000,00
4328|Apartamento de 121m² com 03 quartos à venda - Campos Elíseos|Campos Elíseos|3|2|1|121|R$ 320.000,00
217769|Apartamento de 61m² com 02 quartos à venda - Sumarezinho|Sumarezinho|2|2|1|61|R$ 329.900,00
244388|Apartamento térreo de 48m² com 02 quartos para locação - Parque das Oliveiras II|Parque das Oliveiras II|2|1|1|48|R$ 330.000,00
239258|Apartamento de 97m² com 03 quartos à venda - Parque dos Bandeirantes|Parque dos Bandeirantes|3|2|2|97|R$ 330.000,00
239252|Apartamento de 93m² com 03 quartos à venda - Parque dos Bandeirantes|Parque dos Bandeirantes|3|2|2|93|R$ 330.000,00
232997|Apartamento de 75m² com 03 quartos para venda - Presidente Médici|Presidente Médici|3|2|1|75|R$ 330.000,00
229244|Apartamento de 115m² com 02 quartos à venda - Centro|Centro|2|2|1|115|R$ 330.000,00
227135|Apartamento de 50m² com 02 quartos para locação e venda - Jardim Anhanguera|Jardim Anhanguera|2|1|1|50|R$ 330.000,00
223934|Apartamento de 48m² com 01 suíte à venda - Nova Aliança|Nova Aliança|1|2|1|48|R$ 330.000,00
223835|Apartamento de 65m² com 02 quartos sendo 01 suíte à venda - Jardim Botânico|Jardim Botânico|2|2|1|65|R$ 330.000,00
221213|Apartamento de 85m² com 03 quartos sendo 01 suíte à venda - Centro|Centro|3|3|1|85|R$ 330.000,00
221210|Apartamento de 74m² com 03 quartos à venda - Campos Elíseos|Campos Elíseos|3|1|1|74|R$ 330.000,00
218996|Apartamento de 57m² com 02 quartos para venda - Ipiranga|Ipiranga|2|2|1|57|R$ 330.000,00
216197|Apartamento de 49m² com 02 quartos à venda - Jardim Novo Mundo|Jardim Novo Mundo|2|1|1|49|R$ 330.000,00
214781|Apartamento de 56m² com 02 quartos à venda - Sumarezinho|Sumarezinho|2|2|1|56|R$ 330.000,00
212621|Apartamento de 58m² com 02 quartos - Vila Tibério|Vila Tibério|2|1|1|58|R$ 330.000,00
212381|Apartamento de 75m² com 03 quartos à venda||3|2|1|75|R$ 330.000,00
210071|Apartamento de 61m² com 02 quartos à venda - Vila Monte Alegre|Vila Monte Alegre|2|2|1|61|R$ 330.000,00
209798|Apartamento de 72m² com 03 quartos à venda - Vila Mariana|Vila Mariana|3|2|2|72|R$ 330.000,00
208250|Apartamento de 44m² com 02 quartos para locação - Recreio Das Acácias|Recreio Das Acácias|2|1|1|44|R$ 330.000,00
203723|Apartamento de 53m² com 02 quartos - Alto da Boa Vista|Alto da Boa Vista|2|1|2|53|R$ 330.000,00
199181|Apartamento de 02 quartos para locação - Jardim Florida|Jardim Florida|2|2|1|79|R$ 330.000,00
195431|Apartamento de 68m² com 02 quartos à venda - Centro|Centro|2|1|1|68|R$ 330.000,00
193352|APARTAMENTO NO ALTO DO IPIRANGA||3|2|1|62|R$ 330.000,00
191183|****APARTAMENTO NO JARDIM PAULISTA****||3|2|1|116|R$ 330.000,00
187208|Apartamento de 73m² com 02 quartos e suíte para Venda - Jardim Paulista|Jardim Paulista|2|2|1|73|R$ 330.000,00
183350|EXCELENTE APARTAMENTO NO SUMAREZINHO||3|4|2|184|R$ 330.000,00
174737|APARTAMENTO NO CENTRO||3|3|1|139|R$ 330.000,00
173756|Apartamento de 49m² com 01 suíte à venda - Nova Aliança|Nova Aliança|1|2|1|49|R$ 330.000,00
171659|Apartamento de 103m² com 03 quartos à venda - Centro|Centro|3|2|1|103|R$ 330.000,00
167075|APARTAMENTO NO JD. INDEPENDÊNCIA||3|2|1|80|R$ 330.000,00
154826|Apartamento de 72m² com 02 quartos para locação e venda - Vila Ana Maria|Vila Ana Maria|2|2|1|72|R$ 330.000,00
149225|Apartamento de 116m² com 03 quartos à venda - Jardim Macedo|Jardim Macedo|3|3|1|116|R$ 330.000,00
137477|APARTAMENTO COM LOCALIZAÇÃO PRIVILEGIADA NO JARDIM BOTÂNICO||2|2|2|69|R$ 330.000,00
137051|Apartamento de 48m² com 02 quartos para locação - Nova Aliança|Nova Aliança|1|2|1|48|R$ 330.000,00
132092|Apartamento de 48m² com 02 quartos para venda - Jardim Manoel Penna|Jardim Manoel Penna|2|1|1|48|R$ 330.000,00
107378|APARTAMENTO NO CENTRO||2|2|1|0|R$ 330.000,00
93683|Apartamento de 51m² com 2 quartos à venda - Residencial Greenville|Residencial Greenville|2|1|1|51|R$ 330.000,00
88958|Apartamento de 64m² com 02 quartos à venda - Jardim Paulistano|Jardim Paulistano|2|2|1|64|R$ 330.000,00
87911|APARTAMENTO NA VILA MARIANA||3|2|2|80|R$ 330.000,00
82028|Excelente Oportunidade próximo a USP.||2|1|1|56|R$ 330.000,00
77660|Apartamento de 68m² com 02 quartos para venda - Centro|Centro|2|3|1|68|R$ 330.000,00
76730|Apartamento de 02 quartos para locação - Ana Maria|Ana Maria|2|2|2|54|R$ 330.000,00
40640|Apartamento - Padrão|Padrão|3|3|1|97|R$ 330.000,00
214766|Lançamento Portugal 2207 - Apartamento de 44m² com 01 quarto à venda - Santa Cruz do José Jacques|Apartamento de 44m² com 01 quarto à venda Santa Cruz do José Jacques|1|1|1|44|R$ 330.550,20
213233|Apartamento de 56m² com 02 quartos à venda - Campos Elíseos|Campos Elíseos|2|2|1|56|R$ 332.000,00
156302|LANÇAMENTO SERÁ ENTREGUE EM 2024||2|2|1|57|R$ 332.000,00
218867|Apartamento de 53m² com 02 quartos à venda - Jardim Paulista|Jardim Paulista|2|2|1|53|R$ 333.000,00
212276|Apartamento de 52m² com 02 quartos à venda - Jardim Paulistano|Jardim Paulistano|2|1|1|52|R$ 280.000,00
240278|Apartamento de 49m² com 02 quartos à venda - Residencial Monterrey|Residencial Monterrey|2|1|1|49|R$ 334.000,00
238253|Apartamento térreo de 60m² com 02 quartos à venda - Quinta da Primavera|Quinta da Primavera|2|1|1|60|R$ 334.000,00
213869|Lançamento - Apartamento de 55m² com 02 quartos à venda - Campos Elíseos|Apartamento de 55m² com 02 quartos à venda Campos Elíseos|2|2|1|55|R$ 334.000,00
207014|Apartamento mobiliado de 48m² com 02 quartos para locação e venda - Jardim Paulistano|Jardim Paulistano|2|1|1|48|R$ 320.000,00
137936|Apartamento de 107m com 3 quartos - Iguatemi|Iguatemi|3|3|2|107|R$ 320.000,00
240704|Apartamento de 82m² com 03 quartos - Jardim Palma Travassos|Jardim Palma Travassos|3|2|1|82|R$ 335.000,00
236426|Apartamento térreo de 78m² com 03 quartos à venda - Parque dos Lagos|Parque dos Lagos|3|2|1|78|R$ 335.000,00
232118|Apartamento de 89m² com 03 quartos á venda - Jardim Novo Mundo|Jardim Novo Mundo|3|2|2|89|R$ 335.000,00
158054|Apartamento de 44m² com 02 quartos para locação e venda - Quintas de São José|Quintas de São José|2|1|1|44|R$ 335.000,00
150452|APARTAMENTO EM BOMFIM PAULISTA||3|2|1|78|R$ 335.000,00
25025|Apartamento de 71m² com 02 quartos à venda - Vila Ana Maria|Vila Ana Maria|2|2|2|71|R$ 335.000,00
244886|Apartamento/Padrão 43m² a venda no bairro Nova Ribeirânia||1|1|1|43|R$ 335.529,00
204725|Apartamento com 71m² com 02 quartos e quintal à venda - Alto da Boa Vista|Alto da Boa Vista|2|2|1|71|R$ 337.758,00
12650|APARTAMENTO NO CAMPOS ELÍSEOS||3|2|1|105|R$ 338.000,00
170933|Lindo Apartamento a 7min do Shopping Santa Úrsula||2|1|1|63|R$ 338.473,84
235025|Apartamento de 45m² com 02 quartos para venda - Bonfim Paulista|Bonfim Paulista|2|1|1|45|R$ 329.000,00
235697|Apartamento de 43m² com 01 suíte para venda - Quinta da Primavera|Quinta da Primavera|1|1|1|43|R$ 339.000,00
198611|Apartamento de 45m² com 01 quarto à venda - Jardim Recreio|Jardim Recreio|1|1|1|45|R$ 339.200,00
237473|Apartamento de 66m² com 03 quartos sendo 01 suíte à venda - Parque dos Lagos|Parque dos Lagos|3|2|1|66|R$ 339.990,00
143009|APARTAMENTO PRÓXIMO À AVENIDA INDEPENDÊNCIA||2|2|1|117|R$ 265.000,00
117773|Apartamento de 104m² com 03 quartos à venda - Jardim Paulista|Jardim Paulista|3|3|1|104|R$ 290.000,00
199448|Apartamento de 48m² com 02 quartos à venda - Quintas de São José|Quintas de São José|2|2|1|48|R$ 293.000,00
189284|Apartamento de 43m² com 01 quarto à venda - Vila Monte Alegre|Vila Monte Alegre|1|1|1|43|R$ 320.000,00
226661|Apartamento de 54m² 02 quartos à venda - Vila Monte Alegre|Vila Monte Alegre|2|2|1|54|R$ 330.000,00
190340|APARTAMENTO NO JARDIM PAULISTANO||2|1|1|48|R$ 330.000,00
199442|APARTAMENTO NO QUINTA SÃO JOSÉ||2|2|1|52|R$ 337.000,00
245048|Apartamento de 53m² com 02 quartos á venda - Alto da Boa Vista|Alto da Boa Vista|2|2|1|53|R$ 340.000,00
242891|Apartamento de 87m² com 03 quartos à venda - Jardim Paulistano|Jardim Paulistano|3|2|2|87|R$ 340.000,00
241514|Apartamento de 53m² com 02 quartos sendo 01 suíte à venda - Parque das Oliveiras II|Parque das Oliveiras II|2|2|1|53|R$ 340.000,00
236849|Apartamento de 66m² com 02 suítes à venda - Jardim Botânico|Jardim Botânico|2|3|2|66|R$ 340.000,00
236510|Apartamento de 60m² com 02 quartos à venda - Sumarezinho|Sumarezinho|2|2|1|60|R$ 340.000,00
233903|Apartamento de 82m² com 03 quartos - Jardim Palma Travassos|Jardim Palma Travassos|3|2|1|82|R$ 340.000,00
230762|Apartamento/Padrão - Residencial - No bairro Campos Elíseos - Edifício Palazzo Itália|Residencial No bairro Campos Elíseos Edifício Palazzo Itália|3|3|1|121|R$ 340.000,00
230003|Apartamento loft Porteira fechada de 34m² com 01 quarto à venda - Santa Cruz do José Jacques|Santa Cruz do José Jacques|1|1|1|34|R$ 340.000,00
227462|Apartamento de 52m² com 02 quartos à venda - Quintas de São José|Quintas de São José|2|2|1|52|R$ 340.000,00
225269|Apartamento de 75m² com 02 quartos à venda - Centro|Centro|2|2|1|75|R$ 340.000,00
218807|Apartamento de 50m² com 02 quartos à venda - Jardim Novo Mundo|Jardim Novo Mundo|2|1|1|50|R$ 340.000,00
216035|Apartamento de 44m² com 02 quartos para venda - Reserva Flor de Lotus|Reserva Flor de Lotus|2|1|1|44|R$ 340.000,00
206009|Apartamento de 62m² com 02 quartos para locação - Vila Maria Luiza|Vila Maria Luiza|2|2|1|62|R$ 340.000,00
205577|Apartamento de 63m² com 02 quartos para venda - Ipiranga|Ipiranga|2|2|1|63|R$ 340.000,00
203729|APARTAMENTO NO BAIRRO BOSQUE DAS JURITIS||1|1|1|40|R$ 340.000,00
202772|APARTAMENTO PRÓXIMO À AVENIDA MEIRA JUNIOR||3|3|1|108|R$ 340.000,00
200867|APARTAMENTO MOBILIADO NO JARDIM PALMA TRAVASSOS||3|2|1|60|R$ 340.000,00
199439|APARTAMENTO NO QUINTA SÃO JOSÉ||2|2|1|52|R$ 340.000,00
197372|EXCELENTE APARTAMENTO PARA LOCAÇÃO NO CENTRO DE RIBEIRÃO PRETO||2|2|1|75|R$ 340.000,00
195428|Apartamento de 68m² com 02 quartos à venda - Centro|Centro|2|1|1|68|R$ 340.000,00
188408|Apartamento de 01 suíte para locação - Nova Aliança|Nova Aliança|1|1|1|43|R$ 340.000,00
187997|Apartamento de 38m² com 01 quarto para locação e venda - Jardim Palma Travassos|Jardim Palma Travassos|1|1|1|38|R$ 340.000,00
187883|Apartamento 93m² com 03 quartos à venda - Jardim Irajá|Jardim Irajá|3|2|1|93|R$ 340.000,00
186635|Apartamento de 02 quartos para locação - Jardim Paulista|Jardim Paulista|2|2|2|71|R$ 340.000,00
180584|Apartamento de 62m² com 02 quartos à venda - Vila Ana Maria|Vila Ana Maria|2|2|2|62|R$ 340.000,00
167096|Apartamento térreo de 86m² com 03 quartos à venda - Parque dos Bandeirantes|Parque dos Bandeirantes|3|2|1|86|R$ 340.000,00
157772|Apartamento de 92m² com 03 quartos à venda - Parque dos Bandeirantes|Parque dos Bandeirantes|3|2|1|92|R$ 340.000,00
154346|APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA||2|2|2|78|R$ 340.000,00
151742|Apartamento de 38m² com 01 quarto á venda - Presidente Médici|Presidente Médici|1|1|1|38|R$ 340.000,00
142490|Apartamento de 141m² com 03 quartos à venda - Centro|Centro|3|3|1|141|R$ 340.000,00
139826|APARTAMENTO NO JARDIM BOTÂNICO||3|2|1|90|R$ 340.000,00
136463|APARTAMENTO NO CAMPOS ELÍSEOS||3|3|1|97|R$ 340.000,00
133325|Apartamento mobiliado de 36m² com 01 quarto para locação - Residencial Flórida|Residencial Flórida|1|1|1|36|R$ 340.000,00
120611|Apartamento - Padrão|Padrão|3|3|1|95|R$ 340.000,00
118310|APARTAMENTO 2 DORMÍTÓRIOS EM ÓTIMA LOCALIZAÇÃO||2|2|1|62|R$ 340.000,00
117425|Apartamento de 43m² com 01 quarto à venda - Nova Aliança|Nova Aliança|1|1|1|43|R$ 340.000,00
106040|Apartamento de 83m² com 03 quartos - Jardim Irajá|Jardim Irajá|3|2|1|83|R$ 340.000,00
103745|Apartamento de 96m² com 3 quartos, 1 suíte - Jardim Paulistano|Jardim Paulistano|3|2|2|96|R$ 340.000,00
100778|Apartamento de 75m² com 03 quartos a venda - Parque dos bandeirantes|Parque dos bandeirantes|3|2|2|75|R$ 340.000,00
98024|Apartamento de 69m² com 02 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|2|2|1|69|R$ 340.000,00
94943|Apartamento de 45m² com 01 quarto - Jardim Florida|Jardim Florida|1|1|1|45|R$ 340.000,00
81533|APARTAMENTO NA VILA ANA MARIA||2|2|2|64|R$ 340.000,00
24725|APARTAMENTO NO JARDIM IRAJÁ||3|2|1|90|R$ 340.000,00
244883|Apartamento Novo de 43m² com 01 quarto à venda - Ribeirânia|Ribeirânia|1|1|1|43|R$ 343.120,00
146648|LANÇAMENTO APARTAMENTO NO SUMAREZINHO!!!||3|2|1|65|R$ 343.500,00
195548|APARTAMENTO TÉRREO NA ZONA SUL||2|1|1|87|R$ 344.590,00
46838|Apartamento de 120m² com 03 quartos à venda - Campos Elíseos|Campos Elíseos|3|3|1|120|R$ 290.000,00
181214|Apartamento de 102m² com 03 quartos para venda - Jardim Macedo|Jardim Macedo|3|2|1|102|R$ 320.000,00
239387|Lançamento: Cerqueira 2164 - Apartamento de 42m² com 01 quarto à venda - Jardim Sumaré|Apartamento de 42m² com 01 quarto à venda Jardim Sumaré|1|1|1|42|R$ 345.000,00
215414|Apartamento de 38m² com 01 quarto à venda - Jardim Palma Travassos|Jardim Palma Travassos|1|1|1|38|R$ 345.000,00
201701|Apartamento de 78m² com 03 quartos sendo 01 suíte - Jardim Independência|Jardim Independência|3|2|1|78|R$ 345.000,00
172451|EXCELENTE IMÓVEL NO VILA ANA MARIA||2|2|2|82|R$ 345.000,00
165245|Apartamento de 92m² com 03 quartos sendo 01 suíte - Jardim Castelo Branco|Jardim Castelo Branco|3|2|1|92|R$ 345.000,00
162014|More na Nova Fiusa - TRIADE FIUSA HOME RESORT|TRIADE FIUSA HOME RESORT|2|1|1|48|R$ 345.614,00
229022|Apartamento de 67m² com 02 quartos à venda - VIDA PLENA LAGOINHA|VIDA PLENA LAGOINHA|2|2|1|67|R$ 349.000,00
188615|Apartamento de 02 quartos para locação - Ipiranga|Ipiranga|2|1|1|42|R$ 195.000,00
69398|Apartamento 40m² com 01 quarto à venda - Vila Seixas|Vila Seixas|1|1|1|40|R$ 260.000,00
151310|Apartamento de 65m² com 02 quartos sendo 01 suíte para a locação - Jardim Botânico|Jardim Botânico|2|2|1|65|R$ 300.000,00
81269|Apartamento de 60m² com 02 quartos - Jardim Greenville|Jardim Greenville|2|2|1|60|R$ 300.000,00
230450|Apartamento de 38m² com 02 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|1|1|1|38|R$ 315.000,00
182840|LINDO APARTAMENTO NO CENTRO||2|2|1|102|R$ 318.000,00
217271|Apartamento de 72m² com 02 quartos à venda - Vila Seixas|Vila Seixas|2|3|2|72|R$ 320.000,00
64895|Apartamento de 85m² com 02 quartos sendo 01 suíte para venda - Centro|Centro|2|2|1|85|R$ 320.000,00
161135|Apartamento de 129m² com 03 quartos à venda - Jardim Macedo|Jardim Macedo|3|3|2|129|R$ 325.000,00
164138|Apartamento de 53m² com 02 quartos à venda - Condomínio Mirante Sul|Condomínio Mirante Sul|2|2|1|53|R$ 330.000,00
88415|Apartamento de 97m² com 03 quartos para locação - Centro|Centro|3|2|1|97|R$ 330.000,00
151250|APARTAMENTO NO IRAJA||3|3|1|86|R$ 335.000,00
113564|Apartamento de 73m² com 02 quartos à venda - Jardim Paulista|Jardim Paulista|2|2|1|73|R$ 335.000,00
47612|Apartamento de 79m² com 03 quartos - Parque Industrial Lagoinha|Parque Industrial Lagoinha|3|2|2|79|R$ 335.000,00
171959|Apartamento com 146m² e 3 quartos à venda - Alto do Ipiranga|Alto do Ipiranga|3|2|1|146|R$ 339.000,00
242693|Apartamento de 73m² com 02 quartos 02 banheiros para venda - Nova Ribeiraria|Nova Ribeiraria|2|2|1|73|R$ 339.900,00
181646|Apartamento de 90m² com 03 quartos à venda - Jardim Antártica|Jardim Antártica|3|1|2|90|R$ 340.000,00
78125|Apartamento de 90 m² com 03 quartos - Centro|Centro|3|2|1|90|R$ 340.000,00
216275|Apartamento térreo de 71m² com 03 quartos à venda - Jardim Irajá|Jardim Irajá|3|2|1|71|R$ 349.900,00
243122|Apartamento de 45m² com 01 quarto à venda - Santa Cruz do José Jacques|Santa Cruz do José Jacques|1|1|1|45|R$ 350.000,00
241241|Apartamento mobiliado de 54m² com 01 quarto para venda - Jardim São Luiz|Jardim São Luiz|1|1|1|54|R$ 350.000,00
240749|Apartamento de 46m² com 02 quartos à venda - Residencial Greenville|Residencial Greenville|2|1|1|46|R$ 350.000,00
240440|Apartamento de 49m² com 02 quartos para locação - Residencial Monterrey|Residencial Monterrey|2|1|1|49|R$ 350.000,00
240296|Apartamento de 199m² com 04 quartos à venda - Centro|Centro|4|3|1|199|R$ 350.000,00
239321|Apartamento de 95m² 03 quartos sendo 01 suíte no Jardim Irajá||3|2|2|95|R$ 350.000,00
234872|Apartamento mobiliado de 54m² para locação - Monte Alegre|Monte Alegre|2|2|1|54|R$ 350.000,00
233675|Apartamento de 59m² com 02 quartos sendo 01 suíte à venda - Residencial Flórida|Residencial Flórida|2|2|2|59|R$ 350.000,00
233159|Apartamento de 65m² com 02 quartos à venda - Vila Maria Luiza|Vila Maria Luiza|2|2|1|65|R$ 350.000,00
232727|Apartamento de 61m² com 2 quartos á venda-Nova Aliança|Nova Aliança|2|2|1|61|R$ 350.000,00
231290|Apartamento de 69 m², com 02 quartos para venda - Bairro Jardim Paulista.|Bairro Jardim Paulista|2|2|1|69|R$ 350.000,00
